_id,UN_VOL_AV,ID_EDIF,area,proprieta,Classifica,LONG_X_4326_CENTROID,LAT_Y_4326_CENTROID,Location
3700,4.844,E00000051548,238.214,Dato non in possesso,Insediamenti residenziali,9.105461082936765,45.49318161739508,"(45.49318161739508, 9.105461082936765)"
3701,8.37,E00000050284,556.766,Dato non in possesso,Insediamenti residenziali,9.118244182269208,45.482266940850046,"(45.482266940850046, 9.118244182269208)"
3702,30.57,E00000051353,518.583,Dato non in possesso,Insediamenti residenziali,9.156453683086978,45.49296797262266,"(45.49296797262266, 9.156453683086978)"
3703,17.308,E00000049785,82.303,Dato non in possesso,Insediamenti residenziali,9.147521914234762,45.47816022852702,"(45.47816022852702, 9.147521914234762)"
3704,25.693,E00000051116,89.8531,Dato non in possesso,Insediamenti residenziali,9.118313240170368,45.49024844896818,"(45.49024844896818, 9.118313240170368)"
3705,20.87,E00000050319,35.6112,Dato non in possesso,Insediamenti residenziali,9.117097655733414,45.47916924862611,"(45.47916924862611, 9.117097655733414)"
3706,23.844,E00000049855,38.7247,Dato non in possesso,Insediamenti residenziali,9.148550872863465,45.47896987063834,"(45.47896987063834, 9.148550872863465)"
3707,22.716,E00000049503,182.936,Dato non in possesso,Insediamenti residenziali,9.157140346242628,45.475160202002535,"(45.475160202002535, 9.157140346242628)"
3708,31.927,E00000049402,263.926,Dato non in possesso,Insediamenti residenziali,9.148589148408517,45.473565429691696,"(45.473565429691696, 9.148589148408517)"
3709,16.517,E00000049281,292.023,Dato non in possesso,Insediamenti residenziali,9.15160829738535,45.4723629993396,"(45.4723629993396, 9.15160829738535)"
3710,5.358,E00000049458,41.3338,Dato non in possesso,Insediamenti residenziali,9.152682782216846,45.474555702294204,"(45.474555702294204, 9.152682782216846)"
3711,1.799,E00000049611,49.358,Dato non in possesso,Insediamenti residenziali,9.15055695603433,45.475871348822096,"(45.475871348822096, 9.15055695603433)"
3712,20.55,E00000049358,56.6959,Dato non in possesso,Insediamenti residenziali,9.151147335084652,45.47312102515446,"(45.47312102515446, 9.151147335084652)"
3713,30.433,E00000049256,129.964,Dato non in possesso,Insediamenti residenziali,9.153007202735914,45.47267985872287,"(45.47267985872287, 9.153007202735914)"
3714,26.988,E00000049764,104.623,Dato non in possesso,Insediamenti residenziali,9.147018850677298,45.47814485859637,"(45.47814485859637, 9.147018850677298)"
3715,20.27,E00000050317,55.6085,Dato non in possesso,Insediamenti residenziali,9.11627157389157,45.47918102688167,"(45.47918102688167, 9.11627157389157)"
3716,22.22,E00000050319,56.1562,Dato non in possesso,Insediamenti residenziali,9.11699650769217,45.479427524754584,"(45.479427524754584, 9.11699650769217)"
3717,26.904,E00000049855,231.287,Dato non in possesso,Insediamenti residenziali,9.148279164664437,45.478955681460675,"(45.478955681460675, 9.148279164664437)"
3718,12.139,E00000049530,133.282,Dato non in possesso,Insediamenti residenziali,9.152901213064794,45.47516327566894,"(45.47516327566894, 9.152901213064794)"
3719,21.04,E00000050301,737.805,Dato non in possesso,Insediamenti residenziali,9.116061105141947,45.480265579797816,"(45.480265579797816, 9.116061105141947)"
3720,23.7,E00000052868,831.088,Dato non in possesso,Insediamenti residenziali,9.148189463538825,45.47145512922915,"(45.47145512922915, 9.148189463538825)"
3721,14.02,E00000049531,217.009,Dato non in possesso,Insediamenti residenziali,9.152934547534281,45.47481229584854,"(45.47481229584854, 9.152934547534281)"
3722,25.4,E00000050294,237.862,Dato non in possesso,Insediamenti residenziali,9.114623523816025,45.48370035956925,"(45.48370035956925, 9.114623523816025)"
3723,20.44,E00000050151,297.83,Dato non in possesso,Servizi pubblici,9.124627143894498,45.482063414590556,"(45.482063414590556, 9.124627143894498)"
3724,25.53,E00000050271,185.665,Dato non in possesso,Insediamenti residenziali,9.117044546960686,45.47997905529483,"(45.47997905529483, 9.117044546960686)"
3725,9.01,E00000050502,160.631,Dato non in possesso,Insediamenti residenziali,9.157512455401212,45.48373225176145,"(45.48373225176145, 9.157512455401212)"
3726,25.726,E00000051116,12.9943,Dato non in possesso,Insediamenti residenziali,9.11828055015003,45.49010985480111,"(45.49010985480111, 9.11828055015003)"
3727,19.132,E00000049500,107.867,Dato non in possesso,Insediamenti residenziali,9.157069480131597,45.47483249657395,"(45.47483249657395, 9.157069480131597)"
3728,16.747,E00000051714,65.3097,Dato non in possesso,Insediamenti residenziali,9.150838520322086,45.47473611817387,"(45.47473611817387, 9.150838520322086)"
3729,26.842,E00000049169,125.216,Dato non in possesso,Insediamenti residenziali,9.149411789039435,45.474614068987286,"(45.474614068987286, 9.149411789039435)"
3730,30.144,E00000049293,165.99,Dato non in possesso,Insediamenti residenziali,9.154764308975,45.47231565096701,"(45.47231565096701, 9.154764308975)"
3731,23.768,E00000049853,10.1333,Dato non in possesso,Insediamenti residenziali,9.148605642574472,45.47892824554351,"(45.47892824554351, 9.148605642574472)"
3732,12.417,E00000049560,133.923,Dato non in possesso,Insediamenti residenziali,9.149736291690344,45.474959705574555,"(45.474959705574555, 9.149736291690344)"
3733,3.451,E00000052340,121.934,Dato non in possesso,Sport,9.141127607218953,45.49190248639646,"(45.49190248639646, 9.141127607218953)"
3734,23.974,E00000049282,79.4597,Dato non in possesso,Insediamenti residenziali,9.151075550492445,45.472087309339415,"(45.472087309339415, 9.151075550492445)"
3735,19.14,E00000050165,192.307,Dato non in possesso,Insediamenti residenziali,9.147304736618356,45.482955149833074,"(45.482955149833074, 9.147304736618356)"
3736,14.13,E00000050158,28.4255,Dato non in possesso,Insediamenti residenziali,9.14707117344926,45.48324451951763,"(45.48324451951763, 9.14707117344926)"
3737,20.278,E00000049502,54.9005,Dato non in possesso,Insediamenti residenziali,9.157315307934464,45.47500203399905,"(45.47500203399905, 9.157315307934464)"
3738,11.53,E00000050306,280.063,Dato non in possesso,Insediamenti residenziali,9.117335755677454,45.48320220333259,"(45.48320220333259, 9.117335755677454)"
3739,20.06,E00000050151,120.424,Dato non in possesso,Servizi pubblici,9.123517832527662,45.48214671663242,"(45.48214671663242, 9.123517832527662)"
3740,15.194,E00000049093,352.062,Dato non in possesso,Insediamenti residenziali,9.130386767749226,45.478617433084324,"(45.478617433084324, 9.130386767749226)"
3741,20.28,E00000041916,121.445,Dato non in possesso,Insediamenti residenziali,9.168192296709227,45.48005966302903,"(45.48005966302903, 9.168192296709227)"
3742,24.6,E00000052941,55.6734,Dato non in possesso,Insediamenti residenziali,9.163293597588947,45.480313884926616,"(45.480313884926616, 9.163293597588947)"
3743,23.61,E00000041916,44.7603,Dato non in possesso,Insediamenti residenziali,9.167750663595404,45.47984776758263,"(45.47984776758263, 9.167750663595404)"
3744,26.79,E00000041916,52.6816,Dato non in possesso,Insediamenti residenziali,9.167513418407326,45.480093767109565,"(45.480093767109565, 9.167513418407326)"
3745,29.615,E00000043486,64.5245,Dato non in possesso,Insediamenti residenziali,9.203013641288324,45.48723502683747,"(45.48723502683747, 9.203013641288324)"
3746,19.195,E00000043595,34.5045,Dato non in possesso,Insediamenti residenziali,9.192413694404975,45.48841515630903,"(45.48841515630903, 9.192413694404975)"
3747,4.57,E00000042819,268.838,Dato non in possesso,Insediamenti residenziali,9.167921961230865,45.48064589764745,"(45.48064589764745, 9.167921961230865)"
3748,21.842,E00000045584,37.1083,Dato non in possesso,Insediamenti residenziali,9.184005004435848,45.48484455926933,"(45.48484455926933, 9.184005004435848)"
3749,20.09,E00000044773,69.7649,Dato non in possesso,Insediamenti residenziali,9.192907877295596,45.47723560059262,"(45.47723560059262, 9.192907877295596)"
3750,30.38,E00000042656,63.3123,Dato non in possesso,Insediamenti residenziali,9.1940621348044,45.47992756556995,"(45.47992756556995, 9.1940621348044)"
3751,18.794,E00000043539,587.098,Dato non in possesso,Insediamenti residenziali,9.18939803815578,45.487562905788266,"(45.487562905788266, 9.18939803815578)"
3752,19.589,E00000043807,53.562,Dato non in possesso,Insediamenti residenziali,9.194358686445051,45.48898563425422,"(45.48898563425422, 9.194358686445051)"
3753,12.13,E00000042817,45.1254,Dato non in possesso,Insediamenti residenziali,9.167603061249206,45.480831658492555,"(45.480831658492555, 9.167603061249206)"
3754,18.06,E00000043153,60.7696,Dato non in possesso,Insediamenti residenziali,9.20282024722457,45.48297732661534,"(45.48297732661534, 9.20282024722457)"
3755,10.175,E00000043603,82.5839,Dato non in possesso,Insediamenti residenziali,9.183506203543006,45.48897146707856,"(45.48897146707856, 9.183506203543006)"
3756,15.527,E00000045028,101.271,Dato non in possesso,Insediamenti residenziali,9.215011080278199,45.488651121707974,"(45.488651121707974, 9.215011080278199)"
3757,4.86,E00000045171,87.0489,Dato non in possesso,Insediamenti residenziali,9.18420813770508,45.492762316398895,"(45.492762316398895, 9.18420813770508)"
3758,23.88,E00000042886,59.2595,Dato non in possesso,Insediamenti residenziali,9.199213057787547,45.48158336892705,"(45.48158336892705, 9.199213057787547)"
3759,16.434,E00000043821,232.879,Dato non in possesso,Insediamenti residenziali,9.186867293071774,45.48976656537131,"(45.48976656537131, 9.186867293071774)"
3760,26.487,E00000044506,475.406,Dato non in possesso,Insediamenti residenziali,9.197055920758084,45.49275427588563,"(45.49275427588563, 9.197055920758084)"
3761,17.134,E00000049925,57.597,Dato non in possesso,Insediamenti residenziali,9.162781097117582,45.48006257122251,"(45.48006257122251, 9.162781097117582)"
3762,22.31,E00000044822,91.7312,Dato non in possesso,Insediamenti residenziali,9.16831893151987,45.47978593505882,"(45.47978593505882, 9.16831893151987)"
3763,7.646,E00000044031,207.507,Dato non in possesso,Insediamenti residenziali,9.167608091703563,45.490303039627356,"(45.490303039627356, 9.167608091703563)"
3764,26.81,E00000051785,92.8884,Dato non in possesso,Insediamenti residenziali,9.158511605296209,45.4828299989467,"(45.4828299989467, 9.158511605296209)"
3765,4.35,E00000042765,329.095,Dato non in possesso,Insediamenti residenziali,9.193504263814717,45.480521242693534,"(45.480521242693534, 9.193504263814717)"
3766,8.58,E00000050501,257.376,Dato non in possesso,Insediamenti residenziali,9.158236508194523,45.48421149461047,"(45.48421149461047, 9.158236508194523)"
3767,23.69,E00000042300,171.844,Dato non in possesso,Insediamenti residenziali,9.192514368632555,45.47716198116985,"(45.47716198116985, 9.192514368632555)"
3768,7.464,E00000044108,85.4518,Dato non in possesso,Insediamenti residenziali,9.193058165014909,45.4914646871036,"(45.4914646871036, 9.193058165014909)"
3769,24.35,E00000044736,35.5963,Dato non in possesso,Insediamenti residenziali,9.198528615377528,45.48355315131246,"(45.48355315131246, 9.198528615377528)"
3770,14.8,E00000044773,53.9555,Dato non in possesso,Insediamenti residenziali,9.193341396073842,45.47763074735167,"(45.47763074735167, 9.193341396073842)"
3771,8.94,E00000042300,16.2185,Dato non in possesso,Insediamenti residenziali,9.192789486403633,45.477082972642066,"(45.477082972642066, 9.192789486403633)"
3772,21.71,E00000044931,84.2532,Dato non in possesso,Insediamenti residenziali,9.2009417271837,45.48411721944839,"(45.48411721944839, 9.2009417271837)"
3773,24.38,E00000042935,213.101,Dato non in possesso,Insediamenti residenziali,9.166555565166155,45.48153038985117,"(45.48153038985117, 9.166555565166155)"
3774,2.679,E00000043250,292.259,Dato non in possesso,Insediamenti residenziali,9.198225772415945,45.4846425033621,"(45.4846425033621, 9.198225772415945)"
3775,19.36,E00000042257,10.6754,Dato non in possesso,Insediamenti residenziali,9.184411363234318,45.47549653803294,"(45.47549653803294, 9.184411363234318)"
3776,25.56,E00000050175,103.184,Dato non in possesso,Servizi pubblici,9.161219782910354,45.483332955976444,"(45.483332955976444, 9.161219782910354)"
3777,26.789,E00000043546,161.644,Dato non in possesso,Insediamenti residenziali,9.203005882865599,45.4885337335356,"(45.4885337335356, 9.203005882865599)"
3778,26.567,E00000044548,438.992,Dato non in possesso,Insediamenti residenziali,9.19620435497481,45.493138721074196,"(45.493138721074196, 9.19620435497481)"
3779,4.785,E00000043464,63.2766,Dato non in possesso,Insediamenti residenziali,9.187896061680934,45.48787381958769,"(45.48787381958769, 9.187896061680934)"
3780,7.77,E00000042039,128.125,Dato non in possesso,Insediamenti residenziali,9.194213937452226,45.480867212221696,"(45.480867212221696, 9.194213937452226)"
3781,17.807,E00000045709,34.4402,Dato non in possesso,Insediamenti residenziali,9.182095534941114,45.49133943974732,"(45.49133943974732, 9.182095534941114)"
3782,14.495,E00000045709,36.4711,Dato non in possesso,Insediamenti residenziali,9.182136454234401,45.49134102490876,"(45.49134102490876, 9.182136454234401)"
3783,8.42,E00000042781,1079.46,Dato non in possesso,Insediamenti residenziali,9.172453255809739,45.480796905582466,"(45.480796905582466, 9.172453255809739)"
3784,12.81,E00000042053,74.7834,Dato non in possesso,Insediamenti residenziali,9.176534515835149,45.48219014373942,"(45.48219014373942, 9.176534515835149)"
3785,24.71,E00000044884,90.2088,Dato non in possesso,Insediamenti residenziali,9.199013003606966,45.481671737011546,"(45.481671737011546, 9.199013003606966)"
3786,19.08,E00000053027,224.38,Dato non in possesso,Insediamenti residenziali,9.191280250570307,45.475108952909046,"(45.475108952909046, 9.191280250570307)"
3787,24.657,E00000042156,394.889,Dato non in possesso,Insediamenti residenziali,9.171185572985795,45.47554957664085,"(45.47554957664085, 9.171185572985795)"
3788,21.295,E00000044548,81.833,Dato non in possesso,Insediamenti residenziali,9.195971951596022,45.49327345628187,"(45.49327345628187, 9.195971951596022)"
3789,14.1,E00000044918,966.659,Dato non in possesso,Insediamenti residenziali,9.183244949862486,45.48342408132543,"(45.48342408132543, 9.183244949862486)"
3790,14.14,E00000045688,121.033,Dato non in possesso,Insediamenti residenziali,9.214534634856951,45.493200884575984,"(45.493200884575984, 9.214534634856951)"
3791,24.59,E00000050034,237.789,Dato non in possesso,Insediamenti residenziali,9.159191057732437,45.481197729013935,"(45.481197729013935, 9.159191057732437)"
3792,30.589,E00000043541,94.7967,Dato non in possesso,Insediamenti residenziali,9.202661775494528,45.487795924234774,"(45.487795924234774, 9.202661775494528)"
3793,15.9,E00000042817,31.2213,Dato non in possesso,Insediamenti residenziali,9.167458069549472,45.48103052459146,"(45.48103052459146, 9.167458069549472)"
3794,30.07,E00000042823,77.6545,Dato non in possesso,Insediamenti residenziali,9.16746929610677,45.4801281249894,"(45.4801281249894, 9.16746929610677)"
3795,14.02,E00000042559,54.9167,Dato non in possesso,Insediamenti residenziali,9.189371030866186,45.478940766285675,"(45.478940766285675, 9.189371030866186)"
3796,22.45,E00000050175,274.905,Dato non in possesso,Servizi pubblici,9.161003589812742,45.48322022045268,"(45.48322022045268, 9.161003589812742)"
3797,8.94,E00000042300,71.7865,Dato non in possesso,Insediamenti residenziali,9.192758686841975,45.476940409972755,"(45.476940409972755, 9.192758686841975)"
3798,13.81,E00000053031,111.821,Dato non in possesso,Insediamenti residenziali,9.193706938455055,45.47654422909565,"(45.47654422909565, 9.193706938455055)"
3799,30.76,E00000044930,220.103,Dato non in possesso,Insediamenti residenziali,9.20071179996555,45.484054097258,"(45.484054097258, 9.20071179996555)"
3800,12.581,E00000042229,93.248,Dato non in possesso,Insediamenti residenziali,9.167722759486155,45.47632081243766,"(45.47632081243766, 9.167722759486155)"
3801,13.066,E00000043821,68.9016,Dato non in possesso,Insediamenti residenziali,9.186708337085378,45.48971224719364,"(45.48971224719364, 9.186708337085378)"
3802,24.71,E00000042158,296.275,Dato non in possesso,Insediamenti residenziali,9.171329505845005,45.47524702039458,"(45.47524702039458, 9.171329505845005)"
3803,14.049,E00000049642,278.616,Dato non in possesso,Insediamenti residenziali,9.160777714601876,45.47602673951937,"(45.47602673951937, 9.160777714601876)"
3804,23.586,E00000043252,188.715,Dato non in possesso,Insediamenti residenziali,9.197826547116327,45.4840263596887,"(45.4840263596887, 9.197826547116327)"
3805,4.655,E00000043487,211.412,Dato non in possesso,Insediamenti residenziali,9.191902996752654,45.48802387882041,"(45.48802387882041, 9.191902996752654)"
3806,23.13,E00000042502,584.419,Dato non in possesso,Servizi pubblici,9.193845779819982,45.47834051970361,"(45.47834051970361, 9.193845779819982)"
3807,15.335,E00000042942,218.871,Dato non in possesso,Insediamenti residenziali,9.17606874810136,45.48234159546953,"(45.48234159546953, 9.17606874810136)"
3808,26.29,E00000044758,31.7881,Dato non in possesso,Insediamenti residenziali,9.167746451776797,45.475970985018336,"(45.475970985018336, 9.167746451776797)"
3809,19.836,E00000049927,40.9787,Dato non in possesso,Insediamenti residenziali,9.163164085147093,45.47962518732094,"(45.47962518732094, 9.163164085147093)"
3810,11.905,E00000045002,73.6567,Dato non in possesso,Insediamenti residenziali,9.186367810022226,45.48772744571552,"(45.48772744571552, 9.186367810022226)"
3811,2.45,E00000042270,2088.72,COMUNE MILANO,Servizi pubblici,9.176049465509099,45.477083227886155,"(45.477083227886155, 9.176049465509099)"
3812,7.87,E00000042232,35.8755,Dato non in possesso,Insediamenti residenziali,9.167690464427748,45.47668731158352,"(45.47668731158352, 9.167690464427748)"
3813,14.68,E00000043728,105.287,Dato non in possesso,Insediamenti residenziali,9.215432130820458,45.48961183149396,"(45.48961183149396, 9.215432130820458)"
3814,12.67,E00000042500,127.71,Dato non in possesso,Insediamenti residenziali,9.192664602361193,45.47821824800219,"(45.47821824800219, 9.192664602361193)"
3815,25.8,E00000049927,46.3596,Dato non in possesso,Insediamenti residenziali,9.162996546559762,45.47968847500367,"(45.47968847500367, 9.162996546559762)"
3816,14.114,E00000044031,33.3511,Dato non in possesso,Insediamenti residenziali,9.167494915097155,45.490203957769715,"(45.490203957769715, 9.167494915097155)"
3817,21.79,E00000044773,122.247,Dato non in possesso,Insediamenti residenziali,9.193304865803293,45.47749191543872,"(45.47749191543872, 9.193304865803293)"
3818,23.42,E00000053040,103.722,Dato non in possesso,Insediamenti residenziali,9.217371063907054,45.49107207407408,"(45.49107207407408, 9.217371063907054)"
3819,22.769,E00000043545,42.3826,Dato non in possesso,Insediamenti residenziali,9.20324667411287,45.488249424304186,"(45.488249424304186, 9.20324667411287)"
3820,20.44,E00000053040,40.4595,Dato non in possesso,Insediamenti residenziali,9.217368529199469,45.49112777819689,"(45.49112777819689, 9.217368529199469)"
3821,16.08,E00000050177,59.985,Dato non in possesso,Servizi pubblici,9.161286045221376,45.48298942670976,"(45.48298942670976, 9.161286045221376)"
3822,20.697,E00000049754,207.464,Dato non in possesso,Insediamenti residenziali,9.162559311033382,45.477921150554046,"(45.477921150554046, 9.162559311033382)"
3823,106.35,E00000052940,342.061,Dato non in possesso,Insediamenti residenziali,9.19948590588737,45.4803561732853,"(45.4803561732853, 9.19948590588737)"
3824,20.61,E00000044870,101.766,Dato non in possesso,Insediamenti residenziali,9.165013517375472,45.480450425898525,"(45.480450425898525, 9.165013517375472)"
3825,17.152,E00000044551,128.682,Dato non in possesso,Insediamenti residenziali,9.194983056558911,45.4925954949401,"(45.4925954949401, 9.194983056558911)"
3826,11.06,E00000044488,50.3479,Dato non in possesso,Insediamenti residenziali,9.21427377301801,45.493054761174676,"(45.493054761174676, 9.21427377301801)"
3827,24.4,E00000044488,85.2688,Dato non in possesso,Insediamenti residenziali,9.214169248317623,45.492901477332964,"(45.492901477332964, 9.214169248317623)"
3828,20.457,E00000044552,221.609,Dato non in possesso,Insediamenti residenziali,9.195248330732824,45.492884669604784,"(45.492884669604784, 9.195248330732824)"
3829,24.54,E00000050035,249.603,Dato non in possesso,Insediamenti residenziali,9.159532353026476,45.481412709188795,"(45.481412709188795, 9.159532353026476)"
3830,15.942,E00000041967,36.5341,Dato non in possesso,Insediamenti residenziali,9.169043516263121,45.475381255961636,"(45.475381255961636, 9.169043516263121)"
3831,25.53,E00000044753,109.771,Dato non in possesso,Insediamenti residenziali,9.191058110855161,45.47572831605608,"(45.47572831605608, 9.191058110855161)"
3832,3.679,E00000045233,246.819,Dato non in possesso,Edifici scolastici,9.196817321541094,45.4884216594297,"(45.4884216594297, 9.196817321541094)"
3833,5.76,E00000042067,159.959,Dato non in possesso,Insediamenti residenziali,9.182060876054143,45.48311095848574,"(45.48311095848574, 9.182060876054143)"
3834,21.962,E00000044668,175.36,Dato non in possesso,Insediamenti residenziali,9.165777290381849,45.49319384588713,"(45.49319384588713, 9.165777290381849)"
3835,26.998,E00000044793,156.782,Dato non in possesso,Insediamenti residenziali,9.16779862306857,45.47831354393308,"(45.47831354393308, 9.16779862306857)"
3836,31.6,E00000043119,443.463,Dato non in possesso,Insediamenti residenziali,9.200871290314483,45.483031479954946,"(45.483031479954946, 9.200871290314483)"
3837,21.756,E00000044129,172.96,Dato non in possesso,Insediamenti residenziali,9.195875870637943,45.49069767318048,"(45.49069767318048, 9.195875870637943)"
3838,25.69,E00000051538,736.881,Dato non in possesso,Insediamenti residenziali,9.162134389898311,45.492102319795706,"(45.492102319795706, 9.162134389898311)"
3839,24.61,E00000050030,232.005,Dato non in possesso,Insediamenti residenziali,9.159717219641362,45.48079538111349,"(45.48079538111349, 9.159717219641362)"
3840,21.44,E00000044944,117.158,Dato non in possesso,Insediamenti residenziali,9.169374425825193,45.48340293057955,"(45.48340293057955, 9.169374425825193)"
3841,16.08,E00000044876,77.8902,COMUNE MILANO,Insediamenti residenziali,9.200717762983427,45.48125159546265,"(45.48125159546265, 9.200717762983427)"
3842,30.23,E00000042849,114.762,Dato non in possesso,Insediamenti residenziali,9.20032437986076,45.48137526865466,"(45.48137526865466, 9.20032437986076)"
3843,5.605,E00000044029,255.135,Dato non in possesso,"Insediamenti industriali, artigianali, commerciali",9.188087411060193,45.490940209536866,"(45.490940209536866, 9.188087411060193)"
3844,15.88,E00000043092,115.942,Dato non in possesso,Insediamenti residenziali,9.170101093536765,45.482792271617164,"(45.482792271617164, 9.170101093536765)"
3845,14.66,E00000044488,87.4541,Dato non in possesso,Insediamenti residenziali,9.214285090215288,45.49302418687542,"(45.49302418687542, 9.214285090215288)"
3846,11.029,E00000043949,153.216,Dato non in possesso,Insediamenti residenziali,9.18550797372883,45.49074556248025,"(45.49074556248025, 9.18550797372883)"
3847,26.042,E00000043224,205.036,Dato non in possesso,Insediamenti residenziali,9.207279417398794,45.48462253728045,"(45.48462253728045, 9.207279417398794)"
3848,24.89,E00000053025,338.692,Dato non in possesso,Insediamenti residenziali,9.192070391169562,45.47516338457586,"(45.47516338457586, 9.192070391169562)"
3849,40.27,E00000044858,574.63,Dato non in possesso,Insediamenti residenziali,9.197044912125246,45.480460193847605,"(45.480460193847605, 9.197044912125246)"
3850,18.613,E00000043355,433.636,Dato non in possesso,Insediamenti residenziali,9.200531718744227,45.48643587360583,"(45.48643587360583, 9.200531718744227)"
3851,23.456,E00000049640,286.282,Dato non in possesso,Insediamenti residenziali,9.160597002326341,45.47641746172041,"(45.47641746172041, 9.160597002326341)"
3852,18.1,E00000044486,140.188,Dato non in possesso,Insediamenti residenziali,9.214061040321122,45.49198661129092,"(45.49198661129092, 9.214061040321122)"
3853,4.02,E00000043949,238.223,Dato non in possesso,Insediamenti residenziali,9.185677439247689,45.490580517211036,"(45.490580517211036, 9.185677439247689)"
3854,30.07,E00000042823,218.816,Dato non in possesso,Insediamenti residenziali,9.167119939519779,45.480381885442306,"(45.480381885442306, 9.167119939519779)"
3855,12.42,E00000042817,47.7106,Dato non in possesso,Insediamenti residenziali,9.167395332865791,45.48098962167533,"(45.48098962167533, 9.167395332865791)"
3856,5.79,E00000042711,144.359,Dato non in possesso,Insediamenti residenziali,9.176392322975762,45.4805374347943,"(45.4805374347943, 9.176392322975762)"
3857,12.81,E00000044766,114.856,Dato non in possesso,Insediamenti residenziali,9.184842635623362,45.47575344985359,"(45.47575344985359, 9.184842635623362)"
3858,14.15,E00000042840,176.43,Dato non in possesso,Insediamenti residenziali,9.176349493001629,45.4808532518576,"(45.4808532518576, 9.176349493001629)"
3859,7.29,E00000044718,354.687,Dato non in possesso,Insediamenti residenziali,9.177050373103137,45.48194516429589,"(45.48194516429589, 9.177050373103137)"
3860,17.69,E00000050508,110.137,Dato non in possesso,Insediamenti residenziali,9.158627605100785,45.48529905800779,"(45.48529905800779, 9.158627605100785)"
3861,16.89,E00000049930,56.4243,Dato non in possesso,Insediamenti residenziali,9.16261106245352,45.47995136578623,"(45.47995136578623, 9.16261106245352)"
3862,6.137,E00000045031,267.199,Dato non in possesso,Edifici scolastici,9.200277815902453,45.48849934726228,"(45.48849934726228, 9.200277815902453)"
3863,15.33,E00000042247,30.0393,Dato non in possesso,Insediamenti residenziali,9.184282883639359,45.47559371119667,"(45.47559371119667, 9.184282883639359)"
3864,29.96,E00000053040,673.911,Dato non in possesso,Insediamenti residenziali,9.217729817691557,45.49064370435024,"(45.49064370435024, 9.217729817691557)"
3865,19.455,E00000043600,56.6984,Dato non in possesso,Insediamenti residenziali,9.192019335624392,45.48853852397944,"(45.48853852397944, 9.192019335624392)"
3866,31.191,E00000044758,348.401,Dato non in possesso,Insediamenti residenziali,9.168036704626195,45.4760778875651,"(45.4760778875651, 9.168036704626195)"
3867,21.996,E00000044668,100.628,Dato non in possesso,Insediamenti residenziali,9.166065371431989,45.49297150097152,"(45.49297150097152, 9.166065371431989)"
3868,23.594,E00000044549,126.496,Dato non in possesso,Insediamenti residenziali,9.19522473404858,45.49213874784248,"(45.49213874784248, 9.19522473404858)"
3869,30.092,E00000044192,406.926,Dato non in possesso,Insediamenti residenziali,9.203948291216363,45.491660656150714,"(45.491660656150714, 9.203948291216363)"
3870,26.223,E00000052344,33.1505,Dato non in possesso,Insediamenti residenziali,9.161146926772924,45.49197296257801,"(45.49197296257801, 9.161146926772924)"
3871,19.195,E00000044542,158.998,Dato non in possesso,Insediamenti residenziali,9.189124708493646,45.4922966050724,"(45.4922966050724, 9.189124708493646)"
3872,24.6,E00000049926,166.179,Dato non in possesso,Insediamenti residenziali,9.16271246996697,45.47953137597305,"(45.47953137597305, 9.16271246996697)"
3873,19.75,E00000052260,101.614,Dato non in possesso,Insediamenti residenziali,9.162732566101933,45.481405064606655,"(45.481405064606655, 9.162732566101933)"
3874,18.67,E00000042588,9.13165,Dato non in possesso,Insediamenti residenziali,9.188312568520528,45.4791443007255,"(45.4791443007255, 9.188312568520528)"
3875,14.476,E00000045709,35.8377,Dato non in possesso,Insediamenti residenziali,9.182151496884691,45.49114911729272,"(45.49114911729272, 9.182151496884691)"
3876,25.54,E00000043072,188.377,Dato non in possesso,Insediamenti residenziali,9.169449725850573,45.48231120951877,"(45.48231120951877, 9.169449725850573)"
3877,15.367,E00000043615,96.873,Dato non in possesso,Insediamenti residenziali,9.214767321625743,45.488957772367144,"(45.488957772367144, 9.214767321625743)"
3878,21.79,E00000044773,132.381,Dato non in possesso,Insediamenti residenziali,9.19298877324228,45.4775140513671,"(45.4775140513671, 9.19298877324228)"
3879,23.83,E00000042364,113.474,Dato non in possesso,Insediamenti residenziali,9.168275615675832,45.47754262884151,"(45.47754262884151, 9.168275615675832)"
3880,24.109,E00000043802,52.2194,Dato non in possesso,Insediamenti residenziali,9.19452634812628,45.48876619172948,"(45.48876619172948, 9.19452634812628)"
3881,30.731,E00000042884,297.553,Dato non in possesso,Insediamenti residenziali,9.19914517365475,45.48128433468673,"(45.48128433468673, 9.19914517365475)"
3882,22.149,E00000043549,139.998,Dato non in possesso,Insediamenti residenziali,9.203114261822344,45.48812720357201,"(45.48812720357201, 9.203114261822344)"
3883,18.93,E00000043039,326.353,Dato non in possesso,Insediamenti residenziali,9.1978842475877,45.48300268908555,"(45.48300268908555, 9.1978842475877)"
3884,30.43,E00000042656,51.4632,Dato non in possesso,Insediamenti residenziali,9.19483286296657,45.47992567257608,"(45.47992567257608, 9.19483286296657)"
3885,17.22,E00000052993,70.0513,Dato non in possesso,Insediamenti residenziali,9.217220006564386,45.48945962301335,"(45.48945962301335, 9.217220006564386)"
3886,14.76,E00000043957,51.4011,Dato non in possesso,Insediamenti residenziali,9.20156970534606,45.49038383505056,"(45.49038383505056, 9.20156970534606)"
